UBIGEO,ANIO,PROD_SUM,COSE_SUM,PRECIO_MEAN,PRECIO_COUNT,PROD_KG_SUM,REND_THA_ANUAL,PRECIO_POND
200410,2018,10516.6,2186.0,1.5776666666666666,60,10516600.0,4.81088746569076,0.8032158682463915
200410,2019,10641.0,2254.0,1.4746031746031747,63,10641000.0,4.720940550133097,0.7729066817028475
200410,2020,8306.0,2068.0,1.3967272727272726,55,8306000.0,4.016441005802708,1.0086323139898867
200410,2021,7231.0,2279.0,1.912909090909091,55,7231000.0,3.1728828433523475,1.3017120730189462
200410,2022,6683.0,2531.0,1.7274999999999998,60,6683000.0,2.6404583168708022,1.596060152626066
200410,2023,5798.0,2226.0,2.973898305084746,59,5798000.0,2.6046720575022464,2.7062866505691616
200410,2024,3011.0,709.0,6.451999999999999,45,3011000.0,4.246826516220028,2.3348522085685817
200502,2015,477.0,56.0,1.6666666666666667,3,477000.0,8.517857142857142,1.2029350104821803
200502,2016,6230.0,664.0,1.15625,8,6230000.0,9.382530120481928,1.2329052969502408
200502,2017,3250.0,425.0,1.3,4,3250000.0,7.647058823529412,1.2341538461538462
200502,2018,5040.0,565.0,1.1566666666666665,6,5040000.0,8.920353982300885,1.0857142857142856
200502,2019,3660.0,410.0,1.2133333333333334,3,3660000.0,8.926829268292684,1.062295081967213
200502,2020,2278.0,254.0,1.1700000000000002,10,2278000.0,8.968503937007874,1.244161545215101
200502,2021,6268.0,682.0,1.3945,20,6268000.0,9.190615835777127,1.2423835354179962
200502,2022,10259.0,698.0,1.285277777777778,36,10259000.0,14.697707736389685,1.2391344185593138
200502,2023,11224.0,833.0,1.2672727272727273,22,11224000.0,13.474189675870349,1.3850294012829651
200502,2024,7251.0,549.0,1.321904761904762,21,7251000.0,13.207650273224044,1.3159771066059853
200503,2015,1014.0,76.0,0.893,10,1014000.0,13.342105263157896,0.9358185404339251
200503,2016,4265.0,270.0,1.0696428571428571,28,4265000.0,15.796296296296296,1.1000937866354044
200503,2017,1373.0,127.0,1.5156666666666667,30,1373000.0,10.811023622047244,1.3131536780772033
200503,2018,1455.0,123.0,1.1576190476190475,21,1455000.0,11.829268292682928,1.0668865979381443
200503,2019,3238.0,207.0,1.123076923076923,26,3238000.0,15.642512077294686,1.0732242124768376
200503,2020,2748.0,188.0,1.3871794871794871,39,2748000.0,14.617021276595745,1.0701055312954877
200503,2021,1575.0,168.0,1.1840000000000002,30,1575000.0,9.375,1.1280444444444444
200503,2022,1564.0,96.0,1.3790322580645162,31,1564000.0,16.291666666666668,1.249648337595908
200503,2023,1259.0,85.0,1.236470588235294,17,1259000.0,14.811764705882354,1.298991262907069
200503,2024,972.0,63.0,1.3845454545454545,22,972000.0,15.428571428571429,1.2900617283950617
200504,2015,8852.0,593.0,1.354,25,8852000.0,14.927487352445194,1.013177812923633
200504,2016,13569.41,923.0,1.8197368421052633,76,13569410.0,14.701419284940412,1.0257940470514193
200504,2017,17619.5,1357.0,1.6228169014084506,71,17619500.0,12.98415622697126,0.9733576435199637
200504,2018,9626.0,827.0,1.46811320754717,53,9626000.0,11.639661426844015,1.0007271971743195
200504,2019,15270.0,1139.0,1.4071830985915492,71,15270000.0,13.40649692712906,1.1525081859855926
200504,2020,14942.0,1135.0,1.196067415730337,89,14942000.0,13.164757709251102,1.1384051666443582
200504,2021,17240.0,1399.0,1.243048780487805,82,17240000.0,12.323087919942816,1.1370649651972158
200504,2022,26423.0,2096.0,1.4358181818181819,110,26423000.0,12.606393129770993,1.209741134617568
200504,2023,19458.0,1303.0,1.6639603960396039,101,19458000.0,14.933231005372217,1.2760448144721965
200504,2024,17482.0,1120.0,1.494468085106383,94,17482000.0,15.60892857142857,1.4747385882622126
200505,2015,2209.0,342.0,1.359375,16,2209000.0,6.45906432748538,0.9625622453598913
200505,2016,18271.0,1738.0,0.8994444444444445,36,18271000.0,10.512658227848101,1.101536314377976
200505,2017,8703.0,1184.0,1.146551724137931,29,8703000.0,7.350506756756757,1.0700781339767895
200505,2018,29442.0,2597.0,0.8068965517241379,29,29442000.0,11.336927223719677,0.9634447388085049
200505,2019,16762.0,1257.0,0.8114705882352942,34,16762000.0,13.334924423229912,0.8886678200692042
200505,2020,25051.0,2004.0,0.9810344827586207,29,25051000.0,12.500499001996008,1.0497684723164744
200505,2021,24317.0,1952.0,0.9735714285714285,28,24317000.0,12.457479508196721,1.1083982399144632
200505,2022,21160.0,1221.0,1.306296296296296,27,21160000.0,17.33005733005733,1.2518071833648394
200505,2023,44403.0,3278.0,2.1604444444444444,45,44403000.0,13.545759609517999,1.4097459631106006
200505,2024,31915.0,1413.0,1.4110344827586208,58,31915000.0,22.586694975230007,1.205455741814194
200506,2015,707.0,83.0,0.9642857142857143,7,707000.0,8.518072289156626,1.0401697312588403
200506,2016,9436.0,985.0,0.863157894736842,19,9436000.0,9.57969543147208,1.2229705383637135
200506,2017,4139.0,554.0,0.86,15,4139000.0,7.471119133574007,1.1802705967625031
200506,2018,11995.0,1264.0,0.7911764705882353,17,11995000.0,9.489715189873417,1.0283109629012088
200506,2019,8225.0,846.0,0.94625,16,8225000.0,9.722222222222221,0.9818844984802432
200506,2020,12257.0,1000.0,0.8572222222222222,18,12257000.0,12.257,1.0497054744227787
200506,2021,20264.0,1845.0,1.3561904761904762,42,20264000.0,10.98319783197832,1.1357954994078168
200506,2022,14024.0,1021.0,1.2155555555555555,27,14024000.0,13.735553379040157,1.263249429549344
200506,2023,21141.0,1627.0,1.268,30,21141000.0,12.993853718500308,1.445399933777967
200506,2024,14303.0,1141.0,1.495142857142857,35,14303000.0,12.53549517966696,1.4073411172481298
200507,2015,1938.0,135.0,1.1181818181818182,11,1938000.0,14.355555555555556,1.099484004127967
200507,2016,4901.0,366.0,0.88125,40,4901000.0,13.390710382513662,1.0176596612936135
200507,2017,2373.0,256.0,1.3994285714285715,35,2373000.0,9.26953125,1.1319848293299621
200507,2018,2099.0,201.0,0.9458333333333333,24,2099000.0,10.442786069651742,1.130824202000953
200507,2019,3119.0,247.0,0.9276315789473685,38,3119000.0,12.62753036437247,1.0608688682269958
200507,2020,2350.0,250.0,0.9865853658536586,41,2350000.0,9.4,1.0679787234042553
200507,2021,1924.0,213.0,1.0960526315789474,38,1924000.0,9.032863849765258,1.138991683991684
200507,2022,2073.0,147.0,1.1823684210526315,38,2073000.0,14.10204081632653,1.204249879401833
200507,2023,3972.0,493.0,1.406551724137931,29,3972000.0,8.056795131845842,1.3291238670694865
200507,2024,2121.0,196.0,1.3528947368421052,38,2121000.0,10.821428571428571,1.358976897689769
200601,2015,92891.68,7754.0,1.5197916666666667,48,92891680.0,11.979840082538043,1.796977511871892
200601,2016,262526.225,12434.0,1.5289690721649485,97,262526225.0,21.113577690204277,1.6597860556597726
200601,2017,137288.885,10802.0,1.7571717171717172,99,137288885.0,12.709580170338826,1.84260517521138
200601,2018,192222.08,11677.0,1.4592045454545455,88,192222080.0,16.46159801318832,1.0407076023732549
200601,2019,229714.1,10612.0,1.556082474226804,97,229714100.0,21.646635883905013,1.3869361088413816
200601,2020,196272.0,11155.0,1.3583333333333334,96,196272000.0,17.59497982967279,1.421225391293715
200601,2021,180403.0,11308.0,1.306063829787234,94,180403000.0,15.95357269189954,1.295568477242618
200601,2022,256215.0,10896.0,1.5247712418300654,153,256215000.0,23.514592511013216,1.5466736139570283
200601,2023,188463.0,10260.0,1.821492537313433,134,188463000.0,18.368713450292397,1.8248162769349952
200601,2024,204850.0,3895.0,1.6334146341463414,123,204850000.0,52.59306803594352,1.4193934586282646
200603,2015,3426.0,467.0,1.3571428571428572,14,3426000.0,7.336188436830835,0.8454465849387041
200603,2016,98201.0,9962.0,0.914864864864865,37,98201000.0,9.857558723147962,1.189026588323948
200603,2017,58754.0,7064.0,1.2393750000000001,32,58754000.0,8.317383918459797,1.1719259965278959
200603,2018,92329.0,9442.0,0.7922857142857143,35,92329000.0,9.778542681635248,0.9896967366699521
200603,2019,72450.0,6964.0,0.970857142857143,35,72450000.0,10.403503733486502,1.0073478260869566
200603,2020,81875.0,8128.0,0.8892857142857142,28,81875000.0,10.07320374015748,1.1803212213740457
200603,2021,140343.0,13330.0,0.99625,32,140343000.0,10.528357089272317,1.2522036724311152
200603,2022,85366.0,6609.0,1.22,47,85366000.0,12.91662883946134,1.3509961811494038
200603,2023,145463.0,13052.0,1.543793103448276,58,145463000.0,11.14488201041986,1.5021091961529736
200603,2024,71433.0,6026.0,1.2387037037037036,54,71433000.0,11.854132094258214,1.4158822952976915
200605,2015,24121.39,2328.0,1.6948275862068964,29,24121390.0,10.361421821305841,0.786981181432745
200605,2016,121310.42,9247.0,1.7226436781609196,87,121310420.0,13.11889477668433,1.0018799291932219
200605,2017,70205.35,6376.0,1.8198507462686568,67,70205350.0,11.010876725219575,0.9908181498988325
200605,2018,111707.0,7720.0,1.3865384615384615,52,111707000.0,14.46981865284974,0.8646050829401918
200605,2019,105483.0,5584.0,1.471904761904762,63,105483000.0,18.89022206303725,0.8421816785643185
200605,2020,120513.0,7264.0,1.321132075471698,53,120513000.0,16.59044603524229,0.983466513986043
200605,2021,127016.0,9005.0,1.2083928571428573,56,127016000.0,14.10505274847307,1.0962517320652516
200605,2022,131342.0,5931.0,1.3514516129032257,62,131342000.0,22.145000843028157,1.1322425423703004
200605,2023,130161.0,6369.0,1.7065671641791045,67,130161000.0,20.436646255299106,1.1633036009250082
200605,2024,135243.0,6518.0,1.7900000000000003,77,135243000.0,20.749156182878185,1.2929960145811614
200606,2015,740.0,187.0,0.9954545454545454,11,740000.0,3.9572192513368982,0.812027027027027
200606,2016,4218.0,298.0,0.9714285714285714,28,4218000.0,14.154362416107382,0.8620673304883831
200606,2017,4321.0,322.0,1.1623333333333334,30,4321000.0,13.419254658385093,0.9106827123351077
200606,2018,4902.0,234.0,0.8316666666666667,30,4902000.0,20.94871794871795,0.7555222358221134
200606,2019,6076.0,261.0,1.0294871794871794,39,6076000.0,23.279693486590038,0.8736257406188281
200606,2020,6112.0,263.0,0.9700000000000001,36,6112000.0,23.23954372623574,0.8401832460732984
200606,2021,5302.0,279.0,1.1873809523809524,42,5302000.0,19.003584229390682,0.9809373821199547
200606,2022,7634.0,330.0,1.56125,64,7634000.0,23.133333333333333,1.1365430966727796
200606,2023,8018.0,356.0,1.7417647058823529,68,8018000.0,22.52247191011236,1.1211810925417809
200606,2024,5717.0,138.0,1.644126984126984,63,5717000.0,41.427536231884055,1.198962742697219
200607,2015,22745.67,1840.0,2.0875,16,22745670.0,12.361777173913042,0.7900070650809583
200607,2016,81960.725,4936.0,1.790188679245283,53,81960725.0,16.60468496758509,0.8686438535042241
200607,2017,52444.875,3842.0,2.03390243902439,41,52444875.0,13.650409942738158,0.9613989927519133
200607,2018,83529.09,4172.0,1.39,32,83529090.0,20.02135426653883,0.7894635389898298
200607,2019,85652.08,3332.0,1.5328205128205128,39,85652080.0,25.70590636254502,0.7895704342498162
200607,2020,97163.0,4574.0,1.0242424242424242,33,97163000.0,21.24245736773065,0.8977712709570516
200607,2021,78230.0,3971.0,1.0474193548387096,31,78230000.0,19.70032737345757,0.9851491755081171
200607,2022,97908.0,3489.0,1.4633333333333334,39,97908000.0,28.061908856405847,1.0452175511704866
200607,2023,115672.0,4490.0,1.8601818181818182,55,115672000.0,25.762138084632518,1.20189501348641
200607,2024,82047.0,1692.0,1.7016326530612245,49,82047000.0,48.491134751773046,1.2008402501005522
200608,2015,11010.68,906.0,1.923913043478261,23,11010680.0,12.153068432671082,0.7672741374737981
200608,2016,27116.715,1353.0,1.6308695652173912,69,27116715.0,20.041917960088693,0.7921741258113307
200608,2017,18684.085,1253.0,1.7076923076923076,52,18684085.0,14.911480446927374,0.815863340377653
200608,2018,30392.09,1229.0,1.3506666666666667,45,30392090.0,24.729121236777868,0.745040239088526
200608,2019,35473.1,1251.0,1.372962962962963,54,35473100.0,28.35579536370903,0.773735309290702
200608,2020,30576.0,1308.0,1.022,45,30576000.0,23.376146788990827,0.8450091575091575
200608,2021,29435.0,1236.0,1.0242499999999999,40,29435000.0,23.81472491909385,0.9319398675046713
200608,2022,41212.0,1307.0,1.286140350877193,57,41212000.0,31.531752104055087,1.0041652916626225
200608,2023,41698.0,1382.0,1.596851851851852,54,41698000.0,30.17221418234443,1.0795529761619262
200608,2024,34281.0,499.0,1.5828813559322035,59,34281000.0,68.6993987975952,1.0850412765088533
200801,2015,3625.0,461.0,1.5070000000000001,10,3625000.0,7.863340563991323,1.1203337931034485
200801,2016,12339.0,1427.0,1.7133333333333332,21,12339000.0,8.646811492641906,1.186311694626793
200801,2017,7992.0,1085.0,1.4754545454545456,11,7992000.0,7.365898617511521,1.2612662662662664
200801,2018,11605.0,1500.0,1.6573913043478259,23,11605000.0,7.736666666666666,1.1195062473071953
200801,2019,6771.0,1061.0,1.64375,16,6771000.0,6.381715362865221,1.0437719686900016
200801,2020,10208.0,1302.0,1.793793103448276,29,10208000.0,7.840245775729647,1.3932435344827587
200801,2021,13129.0,1445.0,2.247105263157895,38,13129000.0,9.085813148788928,1.2526292939294692
200801,2022,8570.0,1443.0,2.120833333333333,36,8570000.0,5.939015939015939,1.9967934655775963
200801,2023,9170.0,1146.0,1.760952380952381,42,9170000.0,8.00174520069808,1.4531995637949837
200801,2024,21755.0,2187.0,1.9923529411764707,51,21755000.0,9.947416552354824,1.5093652034015168
200802,2015,4339.0,466.0,1.9453333333333334,15,4339000.0,9.311158798283262,1.1043881078589537
200802,2016,13536.0,1485.0,1.6983333333333333,24,13536000.0,9.115151515151515,1.1188970153664302
200802,2017,9735.0,1280.0,1.2626666666666668,15,9735000.0,7.60546875,1.2327529532614279
200802,2018,12824.0,1429.0,1.4866666666666668,33,12824000.0,8.974107767669699,1.0285082657517155
200802,2019,8870.0,1280.0,1.5804761904761904,21,8870000.0,6.9296875,1.0154543404735061
200802,2020,10889.0,1529.0,2.1973333333333334,30,10889000.0,7.121648136036625,1.5134309853981083
200802,2021,14409.0,1430.0,2.7252941176470586,34,14409000.0,10.076223776223776,1.2219883406204455
200802,2022,8390.0,1381.0,2.857083333333333,24,8390000.0,6.075307748008689,2.0037687723480335
200802,2023,8182.0,1079.0,2.4475675675675674,37,8182000.0,7.582947173308619,1.4471901735516988
200802,2024,20714.0,2118.0,2.1540000000000004,45,20714000.0,9.779981114258735,1.4752196582021821
200803,2015,1978.0,326.0,1.5472222222222223,18,1978000.0,6.067484662576687,1.2566430738119312
200803,2016,15647.0,1807.0,1.4090909090909092,44,15647000.0,8.659103486441616,1.2236045248290408
200803,2017,13410.0,1768.0,1.506216216216216,37,13410000.0,7.584841628959276,1.2507621178225206
200803,2018,13981.0,1743.0,1.3660416666666668,48,13981000.0,8.02122776821572,1.0895322223016952
200803,2019,5917.0,845.0,1.397121212121212,66,5917000.0,7.002366863905325,1.0770711509210749
200803,2020,10396.0,1284.0,1.6471698113207547,53,10396000.0,8.096573208722742,1.3790717583686034
200803,2021,12544.0,1414.0,1.7785074626865671,67,12544000.0,8.871287128712872,1.463451849489796
200803,2022,17449.0,3101.0,1.8646835443037975,79,17449000.0,5.626894550145114,2.0949744971058513
200803,2023,11791.0,1708.0,1.7765591397849463,93,11791000.0,6.903395784543325,1.4744423713001442
200803,2024,21520.0,2628.0,1.5125773195876289,97,21520000.0,8.188736681887367,1.5102244423791822
200804,2015,675.0,137.0,1.988,10,675000.0,4.927007299270073,1.3006814814814815
200804,2016,7383.0,829.0,1.6894736842105265,19,7383000.0,8.905910735826296,1.18067994040363
200804,2017,3892.0,505.0,1.284375,16,3892000.0,7.706930693069307,1.1047122302158274
200804,2018,4552.0,586.0,1.6216,25,4552000.0,7.7679180887372015,1.1332798769771528
200804,2019,5584.0,919.0,1.6094444444444445,18,5584000.0,6.076169749727965,1.077163323782235
200804,2020,10481.0,1274.0,2.1169444444444445,36,10481000.0,8.226844583987441,1.3932630474191394
200804,2021,11987.0,1396.0,2.013863636363636,44,11987000.0,8.586676217765042,1.2668699424376408
200804,2022,12624.0,2205.0,2.042340425531915,47,12624000.0,5.725170068027211,1.8947504752851712
200804,2023,3963.0,603.0,2.433684210526316,57,3963000.0,6.5721393034825875,1.4875422659601312
200804,2024,7824.0,971.0,1.898125,64,7824000.0,8.057672502574665,1.485163599182004
200805,2015,3508.0,473.0,1.328,15,3508000.0,7.416490486257928,1.300581527936146
200805,2016,12638.0,1456.0,1.1827906976744187,43,12638000.0,8.679945054945055,1.1849659756290551
200805,2017,9984.0,1320.0,1.1628125,32,9984000.0,7.5636363636363635,1.2565344551282052
200805,2018,11841.0,1501.0,1.1597222222222223,36,11841000.0,7.8887408394403735,1.110228865805253
200805,2019,9211.0,1393.0,1.2332142857142858,28,9211000.0,6.612347451543432,1.0565997177288025
200805,2020,11064.0,1402.0,1.4409756097560975,41,11064000.0,7.891583452211127,1.40551428054953
200805,2021,13138.0,1512.0,1.9339024390243904,41,13138000.0,8.68915343915344,1.222014005175826
200805,2022,8485.0,1405.0,1.9466666666666665,36,8485000.0,6.039145907473309,2.011389510901591
200805,2023,11392.0,1362.0,2.3938636363636365,44,11392000.0,8.364170337738619,1.43757110252809
200805,2024,20593.0,2086.0,1.8049180327868852,61,20593000.0,9.872003835091084,1.5607356868838926
200806,2015,3174.0,369.0,1.431,20,3174000.0,8.601626016260163,1.0951606805293006
200806,2016,13877.0,1488.0,1.2082926829268292,41,13877000.0,9.325940860215054,1.1260733587951286
200806,2017,10243.0,1219.0,1.362,35,10243000.0,8.40278917145201,1.231031924240945
200806,2018,12876.0,1450.0,1.0772916666666668,48,12876000.0,8.88,1.0401017396707053
200806,2019,9435.0,1382.0,1.185609756097561,41,9435000.0,6.827062228654125,1.0656428192898781
200806,2020,11124.0,1498.0,1.9406451612903224,31,11124000.0,7.425901201602136,1.3600665228335131
200806,2021,13208.0,1408.0,2.5711627906976746,43,13208000.0,9.380681818181818,1.2517428831011508
200806,2022,8308.0,1367.0,2.3609999999999998,30,8308000.0,6.077542062911485,1.9303430428502648
200806,2023,8833.4,1110.0,2.3054,50,8833400.0,7.958018018018017,1.432151832816356
200806,2024,20652.0,2126.0,1.872909090909091,55,20652000.0,9.714016933207903,1.4827396862289366
